source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Fibroblast,Mast,COL5A2,DDR1,5.453146,0.0,15.438297,0.21830764236403166,-0.22721013606152995,0.0123317335,0.481942,0.4792269765173273,0.4159423001892266
Endothelial,Dendritic,LAMA5,ITGA3_ITGB1,5.906828,0.0,28.223131,0.3078243868055007,-0.5089956656703678,0.015145089,0.55709535,0.13148969339954564,0.41594522156941416
T cell,T cell,WNT5A,FZD3,2.122593,1.0,4.4232974,-0.7843887745031779,-3.556370757158377,0.006837905,0.332423,1.0,0.41596956580849354
B cell,Endothelial,THBS1,ITGA3_ITGB1,4.8563895,1.0,15.437709,-0.1288218020083166,-2.970178544416407,0.007966326,0.48193717,1.0,0.4159828255648298
Fibroblast,B cell,COL6A2,ITGA9_ITGB1,5.8695803,0.0,16.59421,0.39629742680275604,1.006992693637973,0.016325347,0.4909604,0.07333305531489974,0.4160233535726139
T cell,Endothelial,TIMP1,CD63,5.7222786,1.0,28.219707,-0.21762318394776026,-2.300973744001673,0.011231743,0.5570804,1.0,0.416053498193208
T cell,Endothelial,CCL5,CCR4,5.34631,0.0,15.437058,0.5581767727769438,0.22237494389112067,0.0142731145,0.48193195,0.19896468989998162,0.4160637404823382
Macrophage,Dendritic,F13A1,ITGA9,4.776252,0.0,15.436965,0.4409290970800142,0.3571913809455425,0.021230929,0.48193124,0.02113403294930672,0.4161042737454044
B cell,Mast,HLA-G,KIR2DL4,2.1557708,1.0,4.424946,-0.16664946670571398,-1.0798189152157813,0.012352018,0.33246437,1.0,0.41610629901933793
Malignant,Endothelial,MAML2,NOTCH1,5.6278563,0.0,28.466726,0.638266482497723,0.8564496983832983,0.019226894,0.5581553,0.02113403294930672,0.4161347608229674
Fibroblast,Macrophage,IL1B,IL1R2_IL1RAP,5.6278563,0.0,31.650135,1.4030993393479418,1.307594583958441,0.039920844,0.5711837,0.005480454621590611,0.4161347608229674
Macrophage,Malignant,SEMA4D,CD72,4.476072,0.142,15.436199,-0.026366313278426867,-0.66155774665252,0.013738046,0.481925,0.468888982245664,0.4161852044106353
Dendritic,Dendritic,FARP2,PLXNA4,5.627749,0.0,31.593939,1.5030337189894767,2.346534458885118,0.033259742,0.570966,0.0006704333342603884,0.41621598143439287
Endothelial,Malignant,GPC3,CD81,4.823291,0.359,16.599283,-0.01049801310448431,-1.114453594044398,0.014021319,0.49099863,0.5189746431484138,0.41622560179433243
Fibroblast,Dendritic,GNAI2,F2R,4.848107,1.0,15.435644,-0.3270964435379705,-2.5297488530364776,0.008508916,0.48192057,1.0,0.41622560179433243
Dendritic,T cell,COL18A1,KDR,2.1679902,1.0,4.4250183,-0.8272978844232226,-5.109394197507587,0.0056938473,0.33246619,1.0,0.4162430274066322
Mast,B cell,TNFSF10,TNFRSF10D,4.8498983,0.0,15.435441,0.014103782060322922,-0.6678481924204582,0.0126206735,0.48191887,0.418775646668545,0.41626614556898567
Fibroblast,T cell,VCL,ALK,4.9137845,0.0,16.60189,0.8040683287963322,1.0065826344054323,0.02221781,0.49101824,0.02113403294930672,0.41630669197641595
Fibroblast,B cell,CALR,SCARF1,5.2018914,1.0,15.435109,-0.10647438231304152,-1.524037667823534,0.010513206,0.48191616,1.0,0.41630669197641595
Mast,Endothelial,COL6A2,ITGA3_ITGB1,5.6849856,0.0,28.215742,0.2875190898169786,-2.4681258520608087,0.01494583,0.557063,0.8966548381988675,0.41632433310984274
Malignant,Mast,TGFB1,TGFBR1_TGFBR2,5.627508,1.0,31.475517,-0.7506905711634939,-1.9111646660313322,0.01236374,0.57050604,1.0,0.4163514106904588
Malignant,Mast,TGFB1,ACVR1B_TGFBR2,5.627508,1.0,31.475517,-0.7506905711634939,-1.9111646660313322,0.01236374,0.57050604,1.0,0.4163514106904588
B cell,Macrophage,AGRN,LRP1,5.7733517,0.174,28.214571,-0.27991143623660275,-2.097697305383338,0.013663739,0.55705786,0.6375423087031847,0.41637848894471224
T cell,T cell,CTHRC1,FZD3,2.1230106,1.0,4.42531,-0.7399520537582368,-3.0553768738107987,0.007201966,0.3324735,1.0,0.4163797509704613
Malignant,Dendritic,GNAI2,EGFR,4.5117083,1.0,16.60292,-0.7960262881923569,-3.5010450590548308,0.00884753,0.491026,1.0,0.4163876488850415
Macrophage,Dendritic,LTB,TNFRSF1A,5.627497,0.0,31.368301,0.3491542390153667,-0.8211776695471151,0.019909577,0.5700879,0.07570254258882186,0.4164326474740463
Fibroblast,Malignant,LAMB3,ITGA9_ITGB1,4.539464,0.0,16.603218,0.11309018731799828,-1.4207955146731026,0.015993666,0.49102825,0.24083107358929565,0.41646861628848775
